x,y,z,u,v,w
-8.0,23.0,-16.0,-0.148654,-0.047673,-0.012187
-8.0,23.0,-15.0,-0.150198,-0.04807,-0.012187
-8.0,23.0,-14.0,-0.151744,-0.048465,-0.012172
-8.0,23.0,-13.0,-0.153289,-0.048857,-0.012141
-8.0,23.0,-12.0,-0.154831,-0.049245,-0.012092
-8.0,23.0,-11.0,-0.156367,-0.049629,-0.012024
-8.0,23.0,-10.0,-0.157895,-0.050008,-0.011937
-8.0,23.0,-9.0,-0.159413,-0.050382,-0.011828
-8.0,23.0,-8.0,-0.160918,-0.05075,-0.011698
-8.0,23.0,-7.0,-0.162407,-0.051111,-0.011545
-8.0,23.0,-6.0,-0.163877,-0.051465,-0.011368
-8.0,23.0,-5.0,-0.165325,-0.051811,-0.011167
-8.0,23.0,-4.0,-0.166748,-0.052148,-0.010939
-8.0,23.0,-3.0,-0.168141,-0.052476,-0.010686
-8.0,23.0,-2.0,-0.169502,-0.052793,-0.010405
-8.0,23.0,-1.0,-0.170827,-0.053101,-0.010097
-8.0,23.0,0.0,-0.172112,-0.053396,-0.00976
-8.0,23.0,1.0,-0.173354,-0.05368,-0.009396
-8.0,23.0,2.0,-0.174548,-0.053951,-0.009003
-8.0,23.0,3.0,-0.175691,-0.054209,-0.008583
-8.0,23.0,4.0,-0.176778,-0.054453,-0.008134
-8.0,23.0,5.0,-0.177807,-0.054682,-0.007659
-8.0,23.0,6.0,-0.178774,-0.054896,-0.007157
-8.0,23.0,7.0,-0.179674,-0.055095,-0.00663
-8.0,23.0,8.0,-0.180505,-0.055277,-0.006079
-8.0,23.0,9.0,-0.181263,-0.055442,-0.005505
-8.0,23.0,10.0,-0.181946,-0.05559,-0.00491
-8.0,23.0,11.0,-0.182549,-0.055721,-0.004296
-8.0,23.0,12.0,-0.183071,-0.055834,-0.003665
-8.0,23.0,13.0,-0.18351,-0.055928,-0.003019
-8.0,23.0,14.0,-0.183864,-0.056004,-0.002361
-8.0,23.0,15.0,-0.18413,-0.056061,-0.001694
-8.0,23.0,16.0,-0.184308,-0.056099,-0.001019
-8.0,23.0,17.0,-0.184398,-0.056118,-0.00034
-8.0,23.0,18.0,-0.184398,-0.056118,0.00034
-8.0,23.0,19.0,-0.184308,-0.056099,0.001019
-8.0,23.0,20.0,-0.18413,-0.056061,0.001694
-8.0,23.0,21.0,-0.183864,-0.056004,0.002361
-8.0,23.0,22.0,-0.18351,-0.055928,0.003019
-8.0,23.0,23.0,-0.183071,-0.055834,0.003665
-8.0,23.0,24.0,-0.182549,-0.055721,0.004296
-8.0,23.0,25.0,-0.181946,-0.05559,0.00491
-8.0,23.0,26.0,-0.181263,-0.055442,0.005505
-8.0,23.0,27.0,-0.180505,-0.055277,0.006079
-8.0,23.0,28.0,-0.179674,-0.055095,0.00663
-8.0,23.0,29.0,-0.178774,-0.054896,0.007157
-8.0,23.0,30.0,-0.177807,-0.054682,0.007659
-8.0,23.0,31.0,-0.176778,-0.054453,0.008134
-8.0,23.0,32.0,-0.175691,-0.054209,0.008583
-8.0,23.0,33.0,-0.174548,-0.053951,0.009003
-8.0,23.0,34.0,-0.173354,-0.05368,0.009396
-8.0,23.0,35.0,-0.172112,-0.053396,0.00976
-8.0,24.0,-55.0,-0.09847,-0.033103,-0.008444
-8.0,24.0,-54.0,-0.099439,-0.033396,-0.008574
-8.0,24.0,-53.0,-0.100423,-0.033693,-0.008706
-8.0,24.0,-52.0,-0.101422,-0.033993,-0.008839
-8.0,24.0,-51.0,-0.102437,-0.034297,-0.008975
-8.0,24.0,-50.0,-0.103468,-0.034605,-0.009111
-8.0,24.0,-49.0,-0.104515,-0.034916,-0.009249
-8.0,24.0,-48.0,-0.105578,-0.035231,-0.009389
-8.0,24.0,-47.0,-0.106658,-0.035549,-0.00953
-8.0,24.0,-46.0,-0.107754,-0.035872,-0.009672
-8.0,24.0,-45.0,-0.108867,-0.036197,-0.009815
-8.0,24.0,-44.0,-0.109997,-0.036527,-0.009959
-8.0,24.0,-43.0,-0.111144,-0.03686,-0.010104
-8.0,24.0,-42.0,-0.112308,-0.037196,-0.010249
-8.0,24.0,-41.0,-0.113489,-0.037536,-0.010395
-8.0,24.0,-40.0,-0.114688,-0.037879,-0.010541
-8.0,24.0,-39.0,-0.115904,-0.038226,-0.010688
-8.0,24.0,-38.0,-0.117138,-0.038576,-0.010833
-8.0,24.0,-37.0,-0.118389,-0.038929,-0.010979
-8.0,24.0,-36.0,-0.119658,-0.039285,-0.011123
-8.0,24.0,-35.0,-0.120944,-0.039644,-0.011267
-8.0,24.0,-34.0,-0.122247,-0.040005,-0.011409
-8.0,24.0,-33.0,-0.123567,-0.04037,-0.011549
-8.0,24.0,-32.0,-0.124905,-0.040737,-0.011687
-8.0,24.0,-31.0,-0.126259,-0.041107,-0.011822
-8.0,24.0,-30.0,-0.12763,-0.041478,-0.011954
-8.0,24.0,-29.0,-0.129016,-0.041852,-0.012082
-8.0,24.0,-28.0,-0.130419,-0.042227,-0.012205
-8.0,24.0,-27.0,-0.131837,-0.042604,-0.012324
-8.0,24.0,-26.0,-0.133269,-0.042983,-0.012438
-8.0,24.0,-25.0,-0.134716,-0.043362,-0.012545
-8.0,24.0,-24.0,-0.136177,-0.043743,-0.012645
-8.0,24.0,-23.0,-0.13765,-0.044124,-0.012737
-8.0,24.0,-22.0,-0.139135,-0.044505,-0.012821
-8.0,24.0,-21.0,-0.14063,-0.044886,-0.012896
-8.0,24.0,-20.0,-0.142136,-0.045266,-0.01296
-8.0,24.0,-19.0,-0.143651,-0.045646,-0.013013
-8.0,24.0,-18.0,-0.145172,-0.046025,-0.013053
-8.0,24.0,-17.0,-0.1467,-0.046401,-0.013081
-8.0,24.0,-16.0,-0.148232,-0.046776,-0.013094
-8.0,24.0,-15.0,-0.149767,-0.047148,-0.013092
-8.0,24.0,-14.0,-0.151303,-0.047517,-0.013073
-8.0,24.0,-13.0,-0.152837,-0.047883,-0.013037
-8.0,24.0,-12.0,-0.154369,-0.048245,-0.012981
-8.0,24.0,-11.0,-0.155895,-0.048602,-0.012906
-8.0,24.0,-10.0,-0.157414,-0.048954,-0.01281
-8.0,24.0,-9.0,-0.158922,-0.049301,-0.012691
-8.0,24.0,-8.0,-0.160417,-0.049641,-0.012549
-8.0,24.0,-7.0,-0.161897,-0.049975,-0.012382
-8.0,24.0,-6.0,-0.163357,-0.050302,-0.01219
-8.0,24.0,-5.0,-0.164795,-0.05062,-0.011971
-8.0,24.0,-4.0,-0.166208,-0.05093,-0.011725
-8.0,24.0,-3.0,-0.167593,-0.051231,-0.011451
-8.0,24.0,-2.0,-0.168945,-0.051523,-0.011148
-8.0,24.0,-1.0,-0.170261,-0.051804,-0.010816
-8.0,24.0,0.0,-0.171538,-0.052074,-0.010454
-8.0,24.0,1.0,-0.172771,-0.052333,-0.010062
-8.0,24.0,2.0,-0.173958,-0.05258,-0.00964
-8.0,24.0,3.0,-0.175093,-0.052814,-0.009188
-8.0,24.0,4.0,-0.176174,-0.053036,-0.008707
-8.0,24.0,5.0,-0.177196,-0.053244,-0.008197
-8.0,24.0,6.0,-0.178157,-0.053438,-0.007659
-8.0,24.0,7.0,-0.179051,-0.053617,-0.007094
-8.0,24.0,8.0,-0.179877,-0.053782,-0.006503
-8.0,24.0,9.0,-0.18063,-0.053931,-0.005888
-8.0,24.0,10.0,-0.181308,-0.054065,-0.005252
-8.0,24.0,11.0,-0.181908,-0.054182,-0.004594
-8.0,24.0,12.0,-0.182427,-0.054284,-0.003919
-8.0,24.0,13.0,-0.182863,-0.054369,-0.003229
-8.0,24.0,14.0,-0.183214,-0.054437,-0.002525
-8.0,24.0,15.0,-0.183479,-0.054488,-0.001811
-8.0,24.0,16.0,-0.183656,-0.054522,-0.00109
-8.0,24.0,17.0,-0.183745,-0.05454,-0.000364
-8.0,24.0,18.0,-0.183745,-0.05454,0.000364
-8.0,24.0,19.0,-0.183656,-0.054522,0.00109
-8.0,24.0,20.0,-0.183479,-0.054488,0.001811
-8.0,24.0,21.0,-0.183214,-0.054437,0.002525
-8.0,24.0,22.0,-0.182863,-0.054369,0.003229
-8.0,24.0,23.0,-0.182427,-0.054284,0.003919
-8.0,24.0,24.0,-0.181908,-0.054182,0.004594
-8.0,24.0,25.0,-0.181308,-0.054065,0.005252
-8.0,24.0,26.0,-0.18063,-0.053931,0.005888
-8.0,24.0,27.0,-0.179877,-0.053782,0.006503
-8.0,24.0,28.0,-0.179051,-0.053617,0.007094
-8.0,24.0,29.0,-0.178157,-0.053438,0.007659
-8.0,24.0,30.0,-0.177196,-0.053244,0.008197
-8.0,24.0,31.0,-0.176174,-0.053036,0.008707
-8.0,24.0,32.0,-0.175093,-0.052814,0.009188
-8.0,24.0,33.0,-0.173958,-0.05258,0.00964
-8.0,24.0,34.0,-0.172771,-0.052333,0.010062
-8.0,24.0,35.0,-0.171538,-0.052074,0.010454
-8.0,25.0,-55.0,-0.098309,-0.0328,-0.009065
-8.0,25.0,-54.0,-0.099273,-0.033084,-0.009203
-8.0,25.0,-53.0,-0.100253,-0.033372,-0.009344
-8.0,25.0,-52.0,-0.101248,-0.033663,-0.009486
-8.0,25.0,-51.0,-0.102258,-0.033957,-0.00963
-8.0,25.0,-50.0,-0.103284,-0.034255,-0.009776
-8.0,25.0,-49.0,-0.104326,-0.034556,-0.009923
-8.0,25.0,-48.0,-0.105384,-0.034861,-0.010071
-8.0,25.0,-47.0,-0.106458,-0.035169,-0.010221
-8.0,25.0,-46.0,-0.107549,-0.03548,-0.010372
-8.0,25.0,-45.0,-0.108656,-0.035794,-0.010524
-8.0,25.0,-44.0,-0.10978,-0.036111,-0.010677
-8.0,25.0,-43.0,-0.110921,-0.036432,-0.010831
-8.0,25.0,-42.0,-0.112079,-0.036755,-0.010986
-8.0,25.0,-41.0,-0.113254,-0.037082,-0.01114
-8.0,25.0,-40.0,-0.114447,-0.037412,-0.011295
-8.0,25.0,-39.0,-0.115656,-0.037744,-0.01145
-8.0,25.0,-38.0,-0.116883,-0.038079,-0.011605
-8.0,25.0,-37.0,-0.118127,-0.038417,-0.011759
-8.0,25.0,-36.0,-0.119389,-0.038758,-0.011912
-8.0,25.0,-35.0,-0.120667,-0.039101,-0.012064
-8.0,25.0,-34.0,-0.121963,-0.039446,-0.012214
-8.0,25.0,-33.0,-0.123275,-0.039794,-0.012361
-8.0,25.0,-32.0,-0.124605,-0.040144,-0.012507
-8.0,25.0,-31.0,-0.125951,-0.040495,-0.012649
-8.0,25.0,-30.0,-0.127313,-0.040848,-0.012788
-8.0,25.0,-29.0,-0.128691,-0.041203,-0.012923
-8.0,25.0,-28.0,-0.130085,-0.041559,-0.013053
-8.0,25.0,-27.0,-0.131494,-0.041916,-0.013177
-8.0,25.0,-26.0,-0.132918,-0.042273,-0.013296
-8.0,25.0,-25.0,-0.134355,-0.042632,-0.013408
-8.0,25.0,-24.0,-0.135806,-0.04299,-0.013512
-8.0,25.0,-23.0,-0.137269,-0.043349,-0.013609
-8.0,25.0,-22.0,-0.138745,-0.043707,-0.013695
-8.0,25.0,-21.0,-0.14023,-0.044064,-0.013772
-8.0,25.0,-20.0,-0.141726,-0.044421,-0.013838
-8.0,25.0,-19.0,-0.14323,-0.044776,-0.013892
-8.0,25.0,-18.0,-0.144741,-0.045129,-0.013932
-8.0,25.0,-17.0,-0.146259,-0.04548,-0.013959
-8.0,25.0,-16.0,-0.14778,-0.045829,-0.01397
-8.0,25.0,-15.0,-0.149304,-0.046175,-0.013964
-8.0,25.0,-14.0,-0.15083,-0.046517,-0.013941
-8.0,25.0,-13.0,-0.152354,-0.046856,-0.013899
-8.0,25.0,-12.0,-0.153874,-0.04719,-0.013837
-8.0,25.0,-11.0,-0.15539,-0.047519,-0.013754
-8.0,25.0,-10.0,-0.156898,-0.047843,-0.013649
-8.0,25.0,-9.0,-0.158395,-0.048162,-0.013519
-8.0,25.0,-8.0,-0.15988,-0.048474,-0.013365
-8.0,25.0,-7.0,-0.161348,-0.048779,-0.013185
-8.0,25.0,-6.0,-0.162798,-0.049077,-0.012977
-8.0,25.0,-5.0,-0.164226,-0.049368,-0.012742
-8.0,25.0,-4.0,-0.165629,-0.04965,-0.012478
-8.0,25.0,-3.0,-0.167003,-0.049923,-0.012183
-8.0,25.0,-2.0,-0.168346,-0.050187,-0.011859
-8.0,25.0,-1.0,-0.169653,-0.050441,-0.011503
-8.0,25.0,0.0,-0.17092,-0.050685,-0.011116
-8.0,25.0,1.0,-0.172145,-0.050918,-0.010697
-8.0,25.0,2.0,-0.173323,-0.05114,-0.010247
-8.0,25.0,3.0,-0.17445,-0.05135,-0.009765
-8.0,25.0,4.0,-0.175523,-0.051548,-0.009252
-8.0,25.0,5.0,-0.176538,-0.051734,-0.008709
-8.0,25.0,6.0,-0.177492,-0.051907,-0.008136
-8.0,25.0,7.0,-0.17838,-0.052067,-0.007535
-8.0,25.0,8.0,-0.1792,-0.052214,-0.006906
-8.0,25.0,9.0,-0.179948,-0.052347,-0.006253
-8.0,25.0,10.0,-0.180621,-0.052465,-0.005576
-8.0,25.0,11.0,-0.181216,-0.052569,-0.004878
-8.0,25.0,12.0,-0.181732,-0.052659,-0.004161
-8.0,25.0,13.0,-0.182165,-0.052734,-0.003427
-8.0,25.0,14.0,-0.182513,-0.052795,-0.00268
-8.0,25.0,15.0,-0.182776,-0.05284,-0.001922
-8.0,25.0,16.0,-0.182952,-0.05287,-0.001156
-8.0,25.0,17.0,-0.18304,-0.052885,-0.000386
-8.0,25.0,18.0,-0.18304,-0.052885,0.000386
-8.0,25.0,19.0,-0.182952,-0.05287,0.001156
-8.0,25.0,20.0,-0.182776,-0.05284,0.001922
-8.0,25.0,21.0,-0.182513,-0.052795,0.00268
-8.0,25.0,22.0,-0.182165,-0.052734,0.003427
-8.0,25.0,23.0,-0.181732,-0.052659,0.004161
-8.0,25.0,24.0,-0.181216,-0.052569,0.004878
-8.0,25.0,25.0,-0.180621,-0.052465,0.005576
-8.0,25.0,26.0,-0.179948,-0.052347,0.006253
-8.0,25.0,27.0,-0.1792,-0.052214,0.006906
-8.0,25.0,28.0,-0.17838,-0.052067,0.007535
-8.0,25.0,29.0,-0.177492,-0.051907,0.008136
-8.0,25.0,30.0,-0.176538,-0.051734,0.008709
-8.0,25.0,31.0,-0.175523,-0.051548,0.009252
-8.0,25.0,32.0,-0.17445,-0.05135,0.009765
-8.0,25.0,33.0,-0.173323,-0.05114,0.010247
-8.0,25.0,34.0,-0.172145,-0.050918,0.010697
-8.0,25.0,35.0,-0.17092,-0.050685,0.011116
-7.0,-5.0,-55.0,-0.098309,-0.0328,0.009065
-7.0,-5.0,-54.0,-0.099273,-0.033084,0.009203
-7.0,-5.0,-53.0,-0.100253,-0.033372,0.009344
-7.0,-5.0,-52.0,-0.101248,-0.033663,0.009486
-7.0,-5.0,-51.0,-0.102258,-0.033957,0.00963
-7.0,-5.0,-50.0,-0.103284,-0.034255,0.009776
-7.0,-5.0,-49.0,-0.104326,-0.034556,0.009923
-7.0,-5.0,-48.0,-0.105384,-0.034861,0.010071
-7.0,-5.0,-47.0,-0.106458,-0.035169,0.010221
-7.0,-5.0,-46.0,-0.107549,-0.03548,0.010372
-7.0,-5.0,-45.0,-0.108656,-0.035794,0.010524
-7.0,-5.0,-44.0,-0.10978,-0.036111,0.010677
-7.0,-5.0,-43.0,-0.110921,-0.036432,0.010831
-7.0,-5.0,-42.0,-0.112079,-0.036755,0.010986
-7.0,-5.0,-41.0,-0.113254,-0.037082,0.01114
-7.0,-5.0,-40.0,-0.114447,-0.037412,0.011295
-7.0,-5.0,-39.0,-0.115656,-0.037744,0.01145
-7.0,-5.0,-38.0,-0.116883,-0.038079,0.011605
-7.0,-5.0,-37.0,-0.118127,-0.038417,0.011759
-7.0,-5.0,-36.0,-0.119389,-0.038758,0.011912
-7.0,-5.0,-35.0,-0.120667,-0.039101,0.012064
-7.0,-5.0,-34.0,-0.121963,-0.039446,0.012214
-7.0,-5.0,-33.0,-0.123275,-0.039794,0.012361
-7.0,-5.0,-32.0,-0.124605,-0.040144,0.012507
-7.0,-5.0,-31.0,-0.125951,-0.040495,0.012649
-7.0,-5.0,-30.0,-0.127313,-0.040848,0.012788
-7.0,-5.0,-29.0,-0.128691,-0.041203,0.012923
-7.0,-5.0,-28.0,-0.130085,-0.041559,0.013053
-7.0,-5.0,-27.0,-0.131494,-0.041916,0.013177
-7.0,-5.0,-26.0,-0.132918,-0.042273,0.013296
-7.0,-5.0,-25.0,-0.134355,-0.042632,0.013408
-7.0,-5.0,-24.0,-0.135806,-0.04299,0.013512
-7.0,-5.0,-23.0,-0.137269,-0.043349,0.013609
-7.0,-5.0,-22.0,-0.138745,-0.043707,0.013695
-7.0,-5.0,-21.0,-0.14023,-0.044064,0.013772
-7.0,-5.0,-20.0,-0.141726,-0.044421,0.013838
-7.0,-5.0,-19.0,-0.14323,-0.044776,0.013892
-7.0,-5.0,-18.0,-0.144741,-0.045129,0.013932
-7.0,-5.0,-17.0,-0.146259,-0.04548,0.013959
-7.0,-5.0,-16.0,-0.14778,-0.045829,0.01397
-7.0,-5.0,-15.0,-0.149304,-0.046175,0.013964
-7.0,-5.0,-14.0,-0.15083,-0.046517,0.013941
-7.0,-5.0,-13.0,-0.152354,-0.046856,0.013899
-7.0,-5.0,-12.0,-0.153874,-0.04719,0.013837
-7.0,-5.0,-11.0,-0.15539,-0.047519,0.013754
-7.0,-5.0,-10.0,-0.156898,-0.047843,0.013649
-7.0,-5.0,-9.0,-0.158395,-0.048162,0.013519
-7.0,-5.0,-8.0,-0.15988,-0.048474,0.013365
-7.0,-5.0,-7.0,-0.161348,-0.048779,0.013185
-7.0,-5.0,-6.0,-0.162798,-0.049077,0.012977
-7.0,-5.0,-5.0,-0.164226,-0.049368,0.012742
-7.0,-5.0,-4.0,-0.165629,-0.04965,0.012478
-7.0,-5.0,-3.0,-0.167003,-0.049923,0.012183
-7.0,-5.0,-2.0,-0.168346,-0.050187,0.011859
-7.0,-5.0,-1.0,-0.169653,-0.050441,0.011503
-7.0,-5.0,0.0,-0.17092,-0.050685,0.011116
-7.0,-5.0,1.0,-0.172145,-0.050918,0.010697
-7.0,-5.0,2.0,-0.173323,-0.05114,0.010247
-7.0,-5.0,3.0,-0.17445,-0.05135,0.009765
-7.0,-5.0,4.0,-0.175523,-0.051548,0.009252
-7.0,-5.0,5.0,-0.176538,-0.051734,0.008709
-7.0,-5.0,6.0,-0.177492,-0.051907,0.008136
-7.0,-5.0,7.0,-0.17838,-0.052067,0.007535
-7.0,-5.0,8.0,-0.1792,-0.052214,0.006906
-7.0,-5.0,9.0,-0.179948,-0.052347,0.006253
-7.0,-5.0,10.0,-0.180621,-0.052465,0.005576
-7.0,-5.0,11.0,-0.181216,-0.052569,0.004878
-7.0,-5.0,12.0,-0.181732,-0.052659,0.004161
-7.0,-5.0,13.0,-0.182165,-0.052734,0.003427
-7.0,-5.0,14.0,-0.182513,-0.052795,0.00268
-7.0,-5.0,15.0,-0.182776,-0.05284,0.001922
-7.0,-5.0,16.0,-0.182952,-0.05287,0.001156
-7.0,-5.0,17.0,-0.18304,-0.052885,0.000386
-7.0,-5.0,18.0,-0.18304,-0.052885,-0.000386
-7.0,-5.0,19.0,-0.182952,-0.05287,-0.001156
-7.0,-5.0,20.0,-0.182776,-0.05284,-0.001922
-7.0,-5.0,21.0,-0.182513,-0.052795,-0.00268
-7.0,-5.0,22.0,-0.182165,-0.052734,-0.003427
-7.0,-5.0,23.0,-0.181732,-0.052659,-0.004161
-7.0,-5.0,24.0,-0.181216,-0.052569,-0.004878
-7.0,-5.0,25.0,-0.180621,-0.052465,-0.005576
-7.0,-5.0,26.0,-0.179948,-0.052347,-0.006253
-7.0,-5.0,27.0,-0.1792,-0.052214,-0.006906
-7.0,-5.0,28.0,-0.17838,-0.052067,-0.007535
-7.0,-5.0,29.0,-0.177492,-0.051907,-0.008136
-7.0,-5.0,30.0,-0.176538,-0.051734,-0.008709
-7.0,-5.0,31.0,-0.175523,-0.051548,-0.009252
-7.0,-5.0,32.0,-0.17445,-0.05135,-0.009765
-7.0,-5.0,33.0,-0.173323,-0.05114,-0.010247
-7.0,-5.0,34.0,-0.172145,-0.050918,-0.010697
-7.0,-5.0,35.0,-0.17092,-0.050685,-0.011116
-7.0,-4.0,-55.0,-0.09847,-0.033103,0.008444
-7.0,-4.0,-54.0,-0.099439,-0.033396,0.008574
-7.0,-4.0,-53.0,-0.100423,-0.033693,0.008706
-7.0,-4.0,-52.0,-0.101422,-0.033993,0.008839
-7.0,-4.0,-51.0,-0.102437,-0.034297,0.008975
-7.0,-4.0,-50.0,-0.103468,-0.034605,0.009111
-7.0,-4.0,-49.0,-0.104515,-0.034916,0.009249
-7.0,-4.0,-48.0,-0.105578,-0.035231,0.009389
-7.0,-4.0,-47.0,-0.106658,-0.035549,0.00953
-7.0,-4.0,-46.0,-0.107754,-0.035872,0.009672
-7.0,-4.0,-45.0,-0.108867,-0.036197,0.009815
-7.0,-4.0,-44.0,-0.109997,-0.036527,0.009959
-7.0,-4.0,-43.0,-0.111144,-0.03686,0.010104
-7.0,-4.0,-42.0,-0.112308,-0.037196,0.010249
-7.0,-4.0,-41.0,-0.113489,-0.037536,0.010395
-7.0,-4.0,-40.0,-0.114688,-0.037879,0.010541
-7.0,-4.0,-39.0,-0.115904,-0.038226,0.010688
-7.0,-4.0,-38.0,-0.117138,-0.038576,0.010833
-7.0,-4.0,-37.0,-0.118389,-0.038929,0.010979
-7.0,-4.0,-36.0,-0.119658,-0.039285,0.011123
-7.0,-4.0,-35.0,-0.120944,-0.039644,0.011267
-7.0,-4.0,-34.0,-0.122247,-0.040005,0.011409
-7.0,-4.0,-33.0,-0.123567,-0.04037,0.011549
-7.0,-4.0,-32.0,-0.124905,-0.040737,0.011687
-7.0,-4.0,-31.0,-0.126259,-0.041107,0.011822
-7.0,-4.0,-30.0,-0.12763,-0.041478,0.011954
-7.0,-4.0,-29.0,-0.129016,-0.041852,0.012082
-7.0,-4.0,-28.0,-0.130419,-0.042227,0.012205
-7.0,-4.0,-27.0,-0.131837,-0.042604,0.012324
-7.0,-4.0,-26.0,-0.133269,-0.042983,0.012438
-7.0,-4.0,-25.0,-0.134716,-0.043362,0.012545
-7.0,-4.0,-24.0,-0.136177,-0.043743,0.012645
-7.0,-4.0,-23.0,-0.13765,-0.044124,0.012737
-7.0,-4.0,-22.0,-0.139135,-0.044505,0.012821
-7.0,-4.0,-21.0,-0.14063,-0.044886,0.012896
-7.0,-4.0,-20.0,-0.142136,-0.045266,0.01296
-7.0,-4.0,-19.0,-0.143651,-0.045646,0.013013
-7.0,-4.0,-18.0,-0.145172,-0.046025,0.013053
-7.0,-4.0,-17.0,-0.1467,-0.046401,0.013081
-7.0,-4.0,-16.0,-0.148232,-0.046776,0.013094
-7.0,-4.0,-15.0,-0.149767,-0.047148,0.013092
-7.0,-4.0,-14.0,-0.151303,-0.047517,0.013073
-7.0,-4.0,-13.0,-0.152837,-0.047883,0.013037
-7.0,-4.0,-12.0,-0.154369,-0.048245,0.012981
-7.0,-4.0,-11.0,-0.155895,-0.048602,0.012906
-7.0,-4.0,-10.0,-0.157414,-0.048954,0.01281
-7.0,-4.0,-9.0,-0.158922,-0.049301,0.012691
-7.0,-4.0,-8.0,-0.160417,-0.049641,0.012549
-7.0,-4.0,-7.0,-0.161897,-0.049975,0.012382
-7.0,-4.0,-6.0,-0.163357,-0.050302,0.01219
-7.0,-4.0,-5.0,-0.164795,-0.05062,0.011971
-7.0,-4.0,-4.0,-0.166208,-0.05093,0.011725
-7.0,-4.0,-3.0,-0.167593,-0.051231,0.011451
-7.0,-4.0,-2.0,-0.168945,-0.051523,0.011148
-7.0,-4.0,-1.0,-0.170261,-0.051804,0.010816
-7.0,-4.0,0.0,-0.171538,-0.052074,0.010454
-7.0,-4.0,1.0,-0.172771,-0.052333,0.010062
-7.0,-4.0,2.0,-0.173958,-0.05258,0.00964
-7.0,-4.0,3.0,-0.175093,-0.052814,0.009188
-7.0,-4.0,4.0,-0.176174,-0.053036,0.008707
-7.0,-4.0,5.0,-0.177196,-0.053244,0.008197
-7.0,-4.0,6.0,-0.178157,-0.053438,0.007659
-7.0,-4.0,7.0,-0.179051,-0.053617,0.007094
-7.0,-4.0,8.0,-0.179877,-0.053782,0.006503
-7.0,-4.0,9.0,-0.18063,-0.053931,0.005888
-7.0,-4.0,10.0,-0.181308,-0.054065,0.005252
-7.0,-4.0,11.0,-0.181908,-0.054182,0.004594
-7.0,-4.0,12.0,-0.182427,-0.054284,0.003919
-7.0,-4.0,13.0,-0.182863,-0.054369,0.003229
-7.0,-4.0,14.0,-0.183214,-0.054437,0.002525
-7.0,-4.0,15.0,-0.183479,-0.054488,0.001811
-7.0,-4.0,16.0,-0.183656,-0.054522,0.00109
-7.0,-4.0,17.0,-0.183745,-0.05454,0.000364
-7.0,-4.0,18.0,-0.183745,-0.05454,-0.000364
-7.0,-4.0,19.0,-0.183656,-0.054522,-0.00109
-7.0,-4.0,20.0,-0.183479,-0.054488,-0.001811
-7.0,-4.0,21.0,-0.183214,-0.054437,-0.002525
-7.0,-4.0,22.0,-0.182863,-0.054369,-0.003229
-7.0,-4.0,23.0,-0.182427,-0.054284,-0.003919
-7.0,-4.0,24.0,-0.181908,-0.054182,-0.004594
-7.0,-4.0,25.0,-0.181308,-0.054065,-0.005252
-7.0,-4.0,26.0,-0.18063,-0.053931,-0.005888
-7.0,-4.0,27.0,-0.179877,-0.053782,-0.006503
-7.0,-4.0,28.0,-0.179051,-0.053617,-0.007094
-7.0,-4.0,29.0,-0.178157,-0.053438,-0.007659
-7.0,-4.0,30.0,-0.177196,-0.053244,-0.008197
-7.0,-4.0,31.0,-0.176174,-0.053036,-0.008707
-7.0,-4.0,32.0,-0.175093,-0.052814,-0.009188
-7.0,-4.0,33.0,-0.173958,-0.05258,-0.00964
-7.0,-4.0,34.0,-0.172771,-0.052333,-0.010062
-7.0,-4.0,35.0,-0.171538,-0.052074,-0.010454
-7.0,-3.0,-55.0,-0.098621,-0.033387,0.007813
-7.0,-3.0,-54.0,-0.099594,-0.033689,0.007934
-7.0,-3.0,-53.0,-0.100582,-0.033994,0.008057
-7.0,-3.0,-52.0,-0.101586,-0.034303,0.008182
-7.0,-3.0,-51.0,-0.102605,-0.034616,0.008308
-7.0,-3.0,-50.0,-0.10364,-0.034932,0.008435
-7.0,-3.0,-49.0,-0.104692,-0.035253,0.008564
-7.0,-3.0,-48.0,-0.10576,-0.035578,0.008694
-7.0,-3.0,-47.0,-0.106845,-0.035907,0.008825
-7.0,-3.0,-46.0,-0.107946,-0.03624,0.008958
-7.0,-3.0,-45.0,-0.109064,-0.036576,0.009092
-7.0,-3.0,-44.0,-0.110199,-0.036917,0.009226
-7.0,-3.0,-43.0,-0.111352,-0.037262,0.009362
-7.0,-3.0,-42.0,-0.112522,-0.03761,0.009498
-7.0,-3.0,-41.0,-0.113709,-0.037963,0.009634
-7.0,-3.0,-40.0,-0.114914,-0.038319,0.009771
-7.0,-3.0,-39.0,-0.116136,-0.038679,0.009908
-7.0,-3.0,-38.0,-0.117376,-0.039042,0.010044
-7.0,-3.0,-37.0,-0.118634,-0.039409,0.010181
-7.0,-3.0,-36.0,-0.119909,-0.03978,0.010316
-7.0,-3.0,-35.0,-0.121202,-0.040154,0.010451
-7.0,-3.0,-34.0,-0.122513,-0.040532,0.010584
-7.0,-3.0,-33.0,-0.12384,-0.040912,0.010716
-7.0,-3.0,-32.0,-0.125185,-0.041296,0.010845
-7.0,-3.0,-31.0,-0.126547,-0.041683,0.010972
-7.0,-3.0,-30.0,-0.127925,-0.042072,0.011097
-7.0,-3.0,-29.0,-0.12932,-0.042464,0.011217
