x,y,z,u,v,w
11.0,22.0,-4.0,-0.092551,0.0,0.285367
11.0,22.0,-3.0,-0.106168,0.0,0.280586
11.0,22.0,-2.0,-0.119073,0.0,0.275357
11.0,22.0,-1.0,-0.13124,0.0,0.269771
11.0,22.0,0.0,-0.142655,0.0,0.263912
11.0,22.0,1.0,-0.153323,0.0,0.257861
11.0,22.0,2.0,-0.163257,0.0,0.251688
11.0,22.0,3.0,-0.172484,0.0,0.245457
11.0,22.0,4.0,-0.181033,0.0,0.239222
11.0,22.0,5.0,-0.188941,0.0,0.233027
11.0,22.0,6.0,-0.196246,0.0,0.226909
11.0,22.0,7.0,-0.202988,0.0,0.220898
11.0,22.0,8.0,-0.209206,0.0,0.215018
11.0,22.0,9.0,-0.214941,0.0,0.209285
11.0,22.0,10.0,-0.22023,0.0,0.203713
11.0,22.0,11.0,-0.225108,0.0,0.198309
11.0,22.0,12.0,-0.229609,0.0,0.19308
11.0,22.0,13.0,-0.233764,0.0,0.188028
11.0,22.0,14.0,-0.237603,0.0,0.183152
11.0,22.0,15.0,-0.241153,0.0,0.178453
11.0,22.0,16.0,-0.244437,0.0,0.173927
11.0,22.0,17.0,-0.24748,0.0,0.169569
11.0,22.0,18.0,-0.250301,0.0,0.165377
11.0,22.0,19.0,-0.252919,0.0,0.161345
11.0,22.0,20.0,-0.255351,0.0,0.157467
11.0,22.0,21.0,-0.257614,0.0,0.153737
11.0,22.0,22.0,-0.25972,0.0,0.150151
11.0,22.0,23.0,-0.261684,0.0,0.146702
11.0,22.0,24.0,-0.263517,0.0,0.143384
11.0,22.0,25.0,-0.265228,0.0,0.140192
11.0,22.0,26.0,-0.266829,0.0,0.137121
11.0,22.0,27.0,-0.268328,0.0,0.134164
11.0,22.0,28.0,-0.269733,0.0,0.131317
11.0,22.0,29.0,-0.271051,0.0,0.128575
11.0,22.0,30.0,-0.272288,0.0,0.125933
11.0,22.0,31.0,-0.273452,0.0,0.123387
11.0,22.0,32.0,-0.274546,0.0,0.120931
11.0,22.0,33.0,-0.275577,0.0,0.118562
11.0,22.0,34.0,-0.27655,0.0,0.116277
11.0,22.0,35.0,-0.277467,0.0,0.11407
11.0,23.0,-55.0,0.277467,0.0,0.11407
11.0,23.0,-54.0,0.27655,0.0,0.116277
11.0,23.0,-53.0,0.275577,0.0,0.118562
11.0,23.0,-52.0,0.274546,0.0,0.120931
11.0,23.0,-51.0,0.273452,0.0,0.123387
11.0,23.0,-50.0,0.272288,0.0,0.125933
11.0,23.0,-49.0,0.271051,0.0,0.128575
11.0,23.0,-48.0,0.269733,0.0,0.131317
11.0,23.0,-47.0,0.268328,0.0,0.134164
11.0,23.0,-46.0,0.266829,0.0,0.137121
11.0,23.0,-45.0,0.265228,0.0,0.140192
11.0,23.0,-44.0,0.263517,0.0,0.143384
11.0,23.0,-43.0,0.261684,0.0,0.146702
11.0,23.0,-42.0,0.25972,0.0,0.150151
11.0,23.0,-41.0,0.257614,0.0,0.153737
11.0,23.0,-40.0,0.255351,0.0,0.157467
11.0,23.0,-39.0,0.252919,0.0,0.161345
11.0,23.0,-38.0,0.250301,0.0,0.165377
11.0,23.0,-37.0,0.24748,0.0,0.169569
11.0,23.0,-36.0,0.244437,0.0,0.173927
11.0,23.0,-35.0,0.241153,0.0,0.178453
11.0,23.0,-34.0,0.237603,0.0,0.183152
11.0,23.0,-33.0,0.233764,0.0,0.188028
11.0,23.0,-32.0,0.229609,0.0,0.19308
11.0,23.0,-31.0,0.225108,0.0,0.198309
11.0,23.0,-30.0,0.22023,0.0,0.203713
11.0,23.0,-29.0,0.214941,0.0,0.209285
11.0,23.0,-28.0,0.209206,0.0,0.215018
11.0,23.0,-27.0,0.202988,0.0,0.220898
11.0,23.0,-26.0,0.196246,0.0,0.226909
11.0,23.0,-25.0,0.188941,0.0,0.233027
11.0,23.0,-24.0,0.181033,0.0,0.239222
11.0,23.0,-23.0,0.172484,0.0,0.245457
11.0,23.0,-22.0,0.163257,0.0,0.251688
11.0,23.0,-21.0,0.153323,0.0,0.257861
11.0,23.0,-20.0,0.142655,0.0,0.263912
11.0,23.0,-19.0,0.13124,0.0,0.269771
11.0,23.0,-18.0,0.119073,0.0,0.275357
11.0,23.0,-17.0,0.106168,0.0,0.280586
11.0,23.0,-16.0,0.092551,0.0,0.285367
11.0,23.0,-15.0,0.078273,0.0,0.289609
11.0,23.0,-14.0,0.0634,0.0,0.293224
11.0,23.0,-13.0,0.048021,0.0,0.296132
11.0,23.0,-12.0,0.032245,0.0,0.298262
11.0,23.0,-11.0,0.016193,0.0,0.299563
11.0,23.0,-10.0,-0.0,0.0,0.3
11.0,23.0,-9.0,-0.016193,0.0,0.299563
11.0,23.0,-8.0,-0.032245,0.0,0.298262
11.0,23.0,-7.0,-0.048021,0.0,0.296132
11.0,23.0,-6.0,-0.0634,0.0,0.293224
11.0,23.0,-5.0,-0.078273,0.0,0.289609
11.0,23.0,-4.0,-0.092551,0.0,0.285367
11.0,23.0,-3.0,-0.106168,0.0,0.280586
11.0,23.0,-2.0,-0.119073,0.0,0.275357
11.0,23.0,-1.0,-0.13124,0.0,0.269771
11.0,23.0,0.0,-0.142655,0.0,0.263912
11.0,23.0,1.0,-0.153323,0.0,0.257861
11.0,23.0,2.0,-0.163257,0.0,0.251688
11.0,23.0,3.0,-0.172484,0.0,0.245457
11.0,23.0,4.0,-0.181033,0.0,0.239222
11.0,23.0,5.0,-0.188941,0.0,0.233027
11.0,23.0,6.0,-0.196246,0.0,0.226909
11.0,23.0,7.0,-0.202988,0.0,0.220898
11.0,23.0,8.0,-0.209206,0.0,0.215018
11.0,23.0,9.0,-0.214941,0.0,0.209285
11.0,23.0,10.0,-0.22023,0.0,0.203713
11.0,23.0,11.0,-0.225108,0.0,0.198309
11.0,23.0,12.0,-0.229609,0.0,0.19308
11.0,23.0,13.0,-0.233764,0.0,0.188028
11.0,23.0,14.0,-0.237603,0.0,0.183152
11.0,23.0,15.0,-0.241153,0.0,0.178453
11.0,23.0,16.0,-0.244437,0.0,0.173927
11.0,23.0,17.0,-0.24748,0.0,0.169569
11.0,23.0,18.0,-0.250301,0.0,0.165377
11.0,23.0,19.0,-0.252919,0.0,0.161345
11.0,23.0,20.0,-0.255351,0.0,0.157467
11.0,23.0,21.0,-0.257614,0.0,0.153737
11.0,23.0,22.0,-0.25972,0.0,0.150151
11.0,23.0,23.0,-0.261684,0.0,0.146702
11.0,23.0,24.0,-0.263517,0.0,0.143384
11.0,23.0,25.0,-0.265228,0.0,0.140192
11.0,23.0,26.0,-0.266829,0.0,0.137121
11.0,23.0,27.0,-0.268328,0.0,0.134164
11.0,23.0,28.0,-0.269733,0.0,0.131317
11.0,23.0,29.0,-0.271051,0.0,0.128575
11.0,23.0,30.0,-0.272288,0.0,0.125933
11.0,23.0,31.0,-0.273452,0.0,0.123387
11.0,23.0,32.0,-0.274546,0.0,0.120931
11.0,23.0,33.0,-0.275577,0.0,0.118562
11.0,23.0,34.0,-0.27655,0.0,0.116277
11.0,23.0,35.0,-0.277467,0.0,0.11407
11.0,24.0,-55.0,0.277467,0.0,0.11407
11.0,24.0,-54.0,0.27655,0.0,0.116277
11.0,24.0,-53.0,0.275577,0.0,0.118562
11.0,24.0,-52.0,0.274546,0.0,0.120931
11.0,24.0,-51.0,0.273452,0.0,0.123387
11.0,24.0,-50.0,0.272288,0.0,0.125933
11.0,24.0,-49.0,0.271051,0.0,0.128575
11.0,24.0,-48.0,0.269733,0.0,0.131317
11.0,24.0,-47.0,0.268328,0.0,0.134164
11.0,24.0,-46.0,0.266829,0.0,0.137121
11.0,24.0,-45.0,0.265228,0.0,0.140192
11.0,24.0,-44.0,0.263517,0.0,0.143384
11.0,24.0,-43.0,0.261684,0.0,0.146702
11.0,24.0,-42.0,0.25972,0.0,0.150151
11.0,24.0,-41.0,0.257614,0.0,0.153737
11.0,24.0,-40.0,0.255351,0.0,0.157467
11.0,24.0,-39.0,0.252919,0.0,0.161345
11.0,24.0,-38.0,0.250301,0.0,0.165377
11.0,24.0,-37.0,0.24748,0.0,0.169569
11.0,24.0,-36.0,0.244437,0.0,0.173927
11.0,24.0,-35.0,0.241153,0.0,0.178453
11.0,24.0,-34.0,0.237603,0.0,0.183152
11.0,24.0,-33.0,0.233764,0.0,0.188028
11.0,24.0,-32.0,0.229609,0.0,0.19308
11.0,24.0,-31.0,0.225108,0.0,0.198309
11.0,24.0,-30.0,0.22023,0.0,0.203713
11.0,24.0,-29.0,0.214941,0.0,0.209285
11.0,24.0,-28.0,0.209206,0.0,0.215018
11.0,24.0,-27.0,0.202988,0.0,0.220898
11.0,24.0,-26.0,0.196246,0.0,0.226909
11.0,24.0,-25.0,0.188941,0.0,0.233027
11.0,24.0,-24.0,0.181033,0.0,0.239222
11.0,24.0,-23.0,0.172484,0.0,0.245457
11.0,24.0,-22.0,0.163257,0.0,0.251688
11.0,24.0,-21.0,0.153323,0.0,0.257861
11.0,24.0,-20.0,0.142655,0.0,0.263912
11.0,24.0,-19.0,0.13124,0.0,0.269771
11.0,24.0,-18.0,0.119073,0.0,0.275357
11.0,24.0,-17.0,0.106168,0.0,0.280586
11.0,24.0,-16.0,0.092551,0.0,0.285367
11.0,24.0,-15.0,0.078273,0.0,0.289609
11.0,24.0,-14.0,0.0634,0.0,0.293224
11.0,24.0,-13.0,0.048021,0.0,0.296132
11.0,24.0,-12.0,0.032245,0.0,0.298262
11.0,24.0,-11.0,0.016193,0.0,0.299563
11.0,24.0,-10.0,-0.0,0.0,0.3
11.0,24.0,-9.0,-0.016193,0.0,0.299563
11.0,24.0,-8.0,-0.032245,0.0,0.298262
11.0,24.0,-7.0,-0.048021,0.0,0.296132
11.0,24.0,-6.0,-0.0634,0.0,0.293224
11.0,24.0,-5.0,-0.078273,0.0,0.289609
11.0,24.0,-4.0,-0.092551,0.0,0.285367
11.0,24.0,-3.0,-0.106168,0.0,0.280586
11.0,24.0,-2.0,-0.119073,0.0,0.275357
11.0,24.0,-1.0,-0.13124,0.0,0.269771
11.0,24.0,0.0,-0.142655,0.0,0.263912
11.0,24.0,1.0,-0.153323,0.0,0.257861
11.0,24.0,2.0,-0.163257,0.0,0.251688
11.0,24.0,3.0,-0.172484,0.0,0.245457
11.0,24.0,4.0,-0.181033,0.0,0.239222
11.0,24.0,5.0,-0.188941,0.0,0.233027
11.0,24.0,6.0,-0.196246,0.0,0.226909
11.0,24.0,7.0,-0.202988,0.0,0.220898
11.0,24.0,8.0,-0.209206,0.0,0.215018
11.0,24.0,9.0,-0.214941,0.0,0.209285
11.0,24.0,10.0,-0.22023,0.0,0.203713
11.0,24.0,11.0,-0.225108,0.0,0.198309
11.0,24.0,12.0,-0.229609,0.0,0.19308
11.0,24.0,13.0,-0.233764,0.0,0.188028
11.0,24.0,14.0,-0.237603,0.0,0.183152
11.0,24.0,15.0,-0.241153,0.0,0.178453
11.0,24.0,16.0,-0.244437,0.0,0.173927
11.0,24.0,17.0,-0.24748,0.0,0.169569
11.0,24.0,18.0,-0.250301,0.0,0.165377
11.0,24.0,19.0,-0.252919,0.0,0.161345
11.0,24.0,20.0,-0.255351,0.0,0.157467
11.0,24.0,21.0,-0.257614,0.0,0.153737
11.0,24.0,22.0,-0.25972,0.0,0.150151
11.0,24.0,23.0,-0.261684,0.0,0.146702
11.0,24.0,24.0,-0.263517,0.0,0.143384
11.0,24.0,25.0,-0.265228,0.0,0.140192
11.0,24.0,26.0,-0.266829,0.0,0.137121
11.0,24.0,27.0,-0.268328,0.0,0.134164
11.0,24.0,28.0,-0.269733,0.0,0.131317
11.0,24.0,29.0,-0.271051,0.0,0.128575
11.0,24.0,30.0,-0.272288,0.0,0.125933
11.0,24.0,31.0,-0.273452,0.0,0.123387
11.0,24.0,32.0,-0.274546,0.0,0.120931
11.0,24.0,33.0,-0.275577,0.0,0.118562
11.0,24.0,34.0,-0.27655,0.0,0.116277
11.0,24.0,35.0,-0.277467,0.0,0.11407
11.0,25.0,-55.0,0.277467,0.0,0.11407
11.0,25.0,-54.0,0.27655,0.0,0.116277
11.0,25.0,-53.0,0.275577,0.0,0.118562
11.0,25.0,-52.0,0.274546,0.0,0.120931
11.0,25.0,-51.0,0.273452,0.0,0.123387
11.0,25.0,-50.0,0.272288,0.0,0.125933
11.0,25.0,-49.0,0.271051,0.0,0.128575
11.0,25.0,-48.0,0.269733,0.0,0.131317
11.0,25.0,-47.0,0.268328,0.0,0.134164
11.0,25.0,-46.0,0.266829,0.0,0.137121
11.0,25.0,-45.0,0.265228,0.0,0.140192
11.0,25.0,-44.0,0.263517,0.0,0.143384
11.0,25.0,-43.0,0.261684,0.0,0.146702
11.0,25.0,-42.0,0.25972,0.0,0.150151
11.0,25.0,-41.0,0.257614,0.0,0.153737
11.0,25.0,-40.0,0.255351,0.0,0.157467
11.0,25.0,-39.0,0.252919,0.0,0.161345
11.0,25.0,-38.0,0.250301,0.0,0.165377
11.0,25.0,-37.0,0.24748,0.0,0.169569
11.0,25.0,-36.0,0.244437,0.0,0.173927
11.0,25.0,-35.0,0.241153,0.0,0.178453
11.0,25.0,-34.0,0.237603,0.0,0.183152
11.0,25.0,-33.0,0.233764,0.0,0.188028
11.0,25.0,-32.0,0.229609,0.0,0.19308
11.0,25.0,-31.0,0.225108,0.0,0.198309
11.0,25.0,-30.0,0.22023,0.0,0.203713
11.0,25.0,-29.0,0.214941,0.0,0.209285
11.0,25.0,-28.0,0.209206,0.0,0.215018
11.0,25.0,-27.0,0.202988,0.0,0.220898
11.0,25.0,-26.0,0.196246,0.0,0.226909
11.0,25.0,-25.0,0.188941,0.0,0.233027
11.0,25.0,-24.0,0.181033,0.0,0.239222
11.0,25.0,-23.0,0.172484,0.0,0.245457
11.0,25.0,-22.0,0.163257,0.0,0.251688
11.0,25.0,-21.0,0.153323,0.0,0.257861
11.0,25.0,-20.0,0.142655,0.0,0.263912
11.0,25.0,-19.0,0.13124,0.0,0.269771
11.0,25.0,-18.0,0.119073,0.0,0.275357
11.0,25.0,-17.0,0.106168,0.0,0.280586
11.0,25.0,-16.0,0.092551,0.0,0.285367
11.0,25.0,-15.0,0.078273,0.0,0.289609
11.0,25.0,-14.0,0.0634,0.0,0.293224
11.0,25.0,-13.0,0.048021,0.0,0.296132
11.0,25.0,-12.0,0.032245,0.0,0.298262
11.0,25.0,-11.0,0.016193,0.0,0.299563
11.0,25.0,-10.0,-0.0,0.0,0.3
11.0,25.0,-9.0,-0.016193,0.0,0.299563
11.0,25.0,-8.0,-0.032245,0.0,0.298262
11.0,25.0,-7.0,-0.048021,0.0,0.296132
11.0,25.0,-6.0,-0.0634,0.0,0.293224
11.0,25.0,-5.0,-0.078273,0.0,0.289609
11.0,25.0,-4.0,-0.092551,0.0,0.285367
11.0,25.0,-3.0,-0.106168,0.0,0.280586
11.0,25.0,-2.0,-0.119073,0.0,0.275357
11.0,25.0,-1.0,-0.13124,0.0,0.269771
11.0,25.0,0.0,-0.142655,0.0,0.263912
11.0,25.0,1.0,-0.153323,0.0,0.257861
11.0,25.0,2.0,-0.163257,0.0,0.251688
11.0,25.0,3.0,-0.172484,0.0,0.245457
11.0,25.0,4.0,-0.181033,0.0,0.239222
11.0,25.0,5.0,-0.188941,0.0,0.233027
11.0,25.0,6.0,-0.196246,0.0,0.226909
11.0,25.0,7.0,-0.202988,0.0,0.220898
11.0,25.0,8.0,-0.209206,0.0,0.215018
11.0,25.0,9.0,-0.214941,0.0,0.209285
11.0,25.0,10.0,-0.22023,0.0,0.203713
11.0,25.0,11.0,-0.225108,0.0,0.198309
11.0,25.0,12.0,-0.229609,0.0,0.19308
11.0,25.0,13.0,-0.233764,0.0,0.188028
11.0,25.0,14.0,-0.237603,0.0,0.183152
11.0,25.0,15.0,-0.241153,0.0,0.178453
11.0,25.0,16.0,-0.244437,0.0,0.173927
11.0,25.0,17.0,-0.24748,0.0,0.169569
11.0,25.0,18.0,-0.250301,0.0,0.165377
11.0,25.0,19.0,-0.252919,0.0,0.161345
11.0,25.0,20.0,-0.255351,0.0,0.157467
11.0,25.0,21.0,-0.257614,0.0,0.153737
11.0,25.0,22.0,-0.25972,0.0,0.150151
11.0,25.0,23.0,-0.261684,0.0,0.146702
11.0,25.0,24.0,-0.263517,0.0,0.143384
11.0,25.0,25.0,-0.265228,0.0,0.140192
11.0,25.0,26.0,-0.266829,0.0,0.137121
11.0,25.0,27.0,-0.268328,0.0,0.134164
11.0,25.0,28.0,-0.269733,0.0,0.131317
11.0,25.0,29.0,-0.271051,0.0,0.128575
11.0,25.0,30.0,-0.272288,0.0,0.125933
11.0,25.0,31.0,-0.273452,0.0,0.123387
11.0,25.0,32.0,-0.274546,0.0,0.120931
11.0,25.0,33.0,-0.275577,0.0,0.118562
11.0,25.0,34.0,-0.27655,0.0,0.116277
11.0,25.0,35.0,-0.277467,0.0,0.11407
12.0,-5.0,-55.0,0.275267,0.0,0.119282
12.0,-5.0,-54.0,0.274272,0.0,0.121552
12.0,-5.0,-53.0,0.273219,0.0,0.123901
12.0,-5.0,-52.0,0.272103,0.0,0.126333
12.0,-5.0,-51.0,0.270919,0.0,0.128852
12.0,-5.0,-50.0,0.269663,0.0,0.131461
12.0,-5.0,-49.0,0.268328,0.0,0.134164
12.0,-5.0,-48.0,0.266909,0.0,0.136966
12.0,-5.0,-47.0,0.265398,0.0,0.139872
12.0,-5.0,-46.0,0.263788,0.0,0.142885
12.0,-5.0,-45.0,0.26207,0.0,0.146011
12.0,-5.0,-44.0,0.260237,0.0,0.149254
12.0,-5.0,-43.0,0.258278,0.0,0.152619
12.0,-5.0,-42.0,0.256182,0.0,0.156111
12.0,-5.0,-41.0,0.253938,0.0,0.159735
12.0,-5.0,-40.0,0.251533,0.0,0.163497
12.0,-5.0,-39.0,0.248953,0.0,0.167399
12.0,-5.0,-38.0,0.246182,0.0,0.171448
12.0,-5.0,-37.0,0.243204,0.0,0.175647
12.0,-5.0,-36.0,0.24,0.0,0.18
12.0,-5.0,-35.0,0.236551,0.0,0.18451
12.0,-5.0,-34.0,0.232834,0.0,0.189178
12.0,-5.0,-33.0,0.228827,0.0,0.194006
12.0,-5.0,-32.0,0.224504,0.0,0.198992
12.0,-5.0,-31.0,0.219838,0.0,0.204135
12.0,-5.0,-30.0,0.2148,0.0,0.20943
12.0,-5.0,-29.0,0.209359,0.0,0.214869
12.0,-5.0,-28.0,0.203484,0.0,0.220441
12.0,-5.0,-27.0,0.197141,0.0,0.226132
12.0,-5.0,-26.0,0.190295,0.0,0.231922
12.0,-5.0,-25.0,0.182913,0.0,0.237787
12.0,-5.0,-24.0,0.174962,0.0,0.243697
12.0,-5.0,-23.0,0.16641,0.0,0.249615
12.0,-5.0,-22.0,0.157229,0.0,0.255497
12.0,-5.0,-21.0,0.147396,0.0,0.261294
12.0,-5.0,-20.0,0.136895,0.0,0.266945
12.0,-5.0,-19.0,0.125717,0.0,0.272388
12.0,-5.0,-18.0,0.113867,0.0,0.277551
12.0,-5.0,-17.0,0.101359,0.0,0.282358
12.0,-5.0,-16.0,0.088226,0.0,0.286734
12.0,-5.0,-15.0,0.074513,0.0,0.290599
12.0,-5.0,-14.0,0.060283,0.0,0.293881
12.0,-5.0,-13.0,0.045617,0.0,0.296511
12.0,-5.0,-12.0,0.030609,0.0,0.298434
12.0,-5.0,-11.0,0.015364,0.0,0.299606
12.0,-5.0,-10.0,-0.0,0.0,0.3
12.0,-5.0,-9.0,-0.015364,0.0,0.299606
12.0,-5.0,-8.0,-0.030609,0.0,0.298434
12.0,-5.0,-7.0,-0.045617,0.0,0.296511
12.0,-5.0,-6.0,-0.060283,0.0,0.293881
12.0,-5.0,-5.0,-0.074513,0.0,0.290599
12.0,-5.0,-4.0,-0.088226,0.0,0.286734
12.0,-5.0,-3.0,-0.101359,0.0,0.282358
12.0,-5.0,-2.0,-0.113867,0.0,0.277551
12.0,-5.0,-1.0,-0.125717,0.0,0.272388
12.0,-5.0,0.0,-0.136895,0.0,0.266945
12.0,-5.0,1.0,-0.147396,0.0,0.261294
12.0,-5.0,2.0,-0.157229,0.0,0.255497
12.0,-5.0,3.0,-0.16641,0.0,0.249615
12.0,-5.0,4.0,-0.174962,0.0,0.243697
12.0,-5.0,5.0,-0.182913,0.0,0.237787
12.0,-5.0,6.0,-0.190295,0.0,0.231922
12.0,-5.0,7.0,-0.197141,0.0,0.226132
12.0,-5.0,8.0,-0.203484,0.0,0.220441
12.0,-5.0,9.0,-0.209359,0.0,0.214869
12.0,-5.0,10.0,-0.2148,0.0,0.20943
12.0,-5.0,11.0,-0.219838,0.0,0.204135
12.0,-5.0,12.0,-0.224504,0.0,0.198992
12.0,-5.0,13.0,-0.228827,0.0,0.194006
12.0,-5.0,14.0,-0.232834,0.0,0.189178
12.0,-5.0,15.0,-0.236551,0.0,0.18451
12.0,-5.0,16.0,-0.24,0.0,0.18
12.0,-5.0,17.0,-0.243204,0.0,0.175647
12.0,-5.0,18.0,-0.246182,0.0,0.171448
12.0,-5.0,19.0,-0.248953,0.0,0.167399
12.0,-5.0,20.0,-0.251533,0.0,0.163497
12.0,-5.0,21.0,-0.253938,0.0,0.159735
12.0,-5.0,22.0,-0.256182,0.0,0.156111
12.0,-5.0,23.0,-0.258278,0.0,0.152619
12.0,-5.0,24.0,-0.260237,0.0,0.149254
12.0,-5.0,25.0,-0.26207,0.0,0.146011
12.0,-5.0,26.0,-0.263788,0.0,0.142885
12.0,-5.0,27.0,-0.265398,0.0,0.139872
12.0,-5.0,28.0,-0.266909,0.0,0.136966
12.0,-5.0,29.0,-0.268328,0.0,0.134164
12.0,-5.0,30.0,-0.269663,0.0,0.131461
12.0,-5.0,31.0,-0.270919,0.0,0.128852
12.0,-5.0,32.0,-0.272103,0.0,0.126333
12.0,-5.0,33.0,-0.273219,0.0,0.123901
12.0,-5.0,34.0,-0.274272,0.0,0.121552
12.0,-5.0,35.0,-0.275267,0.0,0.119282
12.0,-4.0,-55.0,0.275267,0.0,0.119282
12.0,-4.0,-54.0,0.274272,0.0,0.121552
12.0,-4.0,-53.0,0.273219,0.0,0.123901
12.0,-4.0,-52.0,0.272103,0.0,0.126333
12.0,-4.0,-51.0,0.270919,0.0,0.128852
12.0,-4.0,-50.0,0.269663,0.0,0.131461
12.0,-4.0,-49.0,0.268328,0.0,0.134164
12.0,-4.0,-48.0,0.266909,0.0,0.136966
12.0,-4.0,-47.0,0.265398,0.0,0.139872
12.0,-4.0,-46.0,0.263788,0.0,0.142885
12.0,-4.0,-45.0,0.26207,0.0,0.146011
12.0,-4.0,-44.0,0.260237,0.0,0.149254
12.0,-4.0,-43.0,0.258278,0.0,0.152619
12.0,-4.0,-42.0,0.256182,0.0,0.156111
12.0,-4.0,-41.0,0.253938,0.0,0.159735
12.0,-4.0,-40.0,0.251533,0.0,0.163497
12.0,-4.0,-39.0,0.248953,0.0,0.167399
12.0,-4.0,-38.0,0.246182,0.0,0.171448
12.0,-4.0,-37.0,0.243204,0.0,0.175647
12.0,-4.0,-36.0,0.24,0.0,0.18
12.0,-4.0,-35.0,0.236551,0.0,0.18451
12.0,-4.0,-34.0,0.232834,0.0,0.189178
12.0,-4.0,-33.0,0.228827,0.0,0.194006
12.0,-4.0,-32.0,0.224504,0.0,0.198992
12.0,-4.0,-31.0,0.219838,0.0,0.204135
12.0,-4.0,-30.0,0.2148,0.0,0.20943
12.0,-4.0,-29.0,0.209359,0.0,0.214869
12.0,-4.0,-28.0,0.203484,0.0,0.220441
12.0,-4.0,-27.0,0.197141,0.0,0.226132
12.0,-4.0,-26.0,0.190295,0.0,0.231922
12.0,-4.0,-25.0,0.182913,0.0,0.237787
12.0,-4.0,-24.0,0.174962,0.0,0.243697
12.0,-4.0,-23.0,0.16641,0.0,0.249615
12.0,-4.0,-22.0,0.157229,0.0,0.255497
12.0,-4.0,-21.0,0.147396,0.0,0.261294
12.0,-4.0,-20.0,0.136895,0.0,0.266945
12.0,-4.0,-19.0,0.125717,0.0,0.272388
12.0,-4.0,-18.0,0.113867,0.0,0.277551
12.0,-4.0,-17.0,0.101359,0.0,0.282358
12.0,-4.0,-16.0,0.088226,0.0,0.286734
12.0,-4.0,-15.0,0.074513,0.0,0.290599
12.0,-4.0,-14.0,0.060283,0.0,0.293881
12.0,-4.0,-13.0,0.045617,0.0,0.296511
12.0,-4.0,-12.0,0.030609,0.0,0.298434
12.0,-4.0,-11.0,0.015364,0.0,0.299606
12.0,-4.0,-10.0,-0.0,0.0,0.3
12.0,-4.0,-9.0,-0.015364,0.0,0.299606
12.0,-4.0,-8.0,-0.030609,0.0,0.298434
12.0,-4.0,-7.0,-0.045617,0.0,0.296511
12.0,-4.0,-6.0,-0.060283,0.0,0.293881
12.0,-4.0,-5.0,-0.074513,0.0,0.290599
12.0,-4.0,-4.0,-0.088226,0.0,0.286734
12.0,-4.0,-3.0,-0.101359,0.0,0.282358
12.0,-4.0,-2.0,-0.113867,0.0,0.277551
12.0,-4.0,-1.0,-0.125717,0.0,0.272388
12.0,-4.0,0.0,-0.136895,0.0,0.266945
12.0,-4.0,1.0,-0.147396,0.0,0.261294
12.0,-4.0,2.0,-0.157229,0.0,0.255497
12.0,-4.0,3.0,-0.16641,0.0,0.249615
12.0,-4.0,4.0,-0.174962,0.0,0.243697
12.0,-4.0,5.0,-0.182913,0.0,0.237787
12.0,-4.0,6.0,-0.190295,0.0,0.231922
12.0,-4.0,7.0,-0.197141,0.0,0.226132
12.0,-4.0,8.0,-0.203484,0.0,0.220441
12.0,-4.0,9.0,-0.209359,0.0,0.214869
12.0,-4.0,10.0,-0.2148,0.0,0.20943
12.0,-4.0,11.0,-0.219838,0.0,0.204135
12.0,-4.0,12.0,-0.224504,0.0,0.198992
12.0,-4.0,13.0,-0.228827,0.0,0.194006
12.0,-4.0,14.0,-0.232834,0.0,0.189178
12.0,-4.0,15.0,-0.236551,0.0,0.18451
12.0,-4.0,16.0,-0.24,0.0,0.18
12.0,-4.0,17.0,-0.243204,0.0,0.175647
12.0,-4.0,18.0,-0.246182,0.0,0.171448
12.0,-4.0,19.0,-0.248953,0.0,0.167399
12.0,-4.0,20.0,-0.251533,0.0,0.163497
12.0,-4.0,21.0,-0.253938,0.0,0.159735
12.0,-4.0,22.0,-0.256182,0.0,0.156111
12.0,-4.0,23.0,-0.258278,0.0,0.152619
12.0,-4.0,24.0,-0.260237,0.0,0.149254
12.0,-4.0,25.0,-0.26207,0.0,0.146011
12.0,-4.0,26.0,-0.263788,0.0,0.142885
12.0,-4.0,27.0,-0.265398,0.0,0.139872
12.0,-4.0,28.0,-0.266909,0.0,0.136966
12.0,-4.0,29.0,-0.268328,0.0,0.134164
12.0,-4.0,30.0,-0.269663,0.0,0.131461
12.0,-4.0,31.0,-0.270919,0.0,0.128852
12.0,-4.0,32.0,-0.272103,0.0,0.126333
12.0,-4.0,33.0,-0.273219,0.0,0.123901
12.0,-4.0,34.0,-0.274272,0.0,0.121552
12.0,-4.0,35.0,-0.275267,0.0,0.119282
12.0,-3.0,-55.0,0.275267,0.0,0.119282
12.0,-3.0,-54.0,0.274272,0.0,0.121552
12.0,-3.0,-53.0,0.273219,0.0,0.123901
12.0,-3.0,-52.0,0.272103,0.0,0.126333
12.0,-3.0,-51.0,0.270919,0.0,0.128852
12.0,-3.0,-50.0,0.269663,0.0,0.131461
12.0,-3.0,-49.0,0.268328,0.0,0.134164
12.0,-3.0,-48.0,0.266909,0.0,0.136966
12.0,-3.0,-47.0,0.265398,0.0,0.139872
12.0,-3.0,-46.0,0.263788,0.0,0.142885
12.0,-3.0,-45.0,0.26207,0.0,0.146011
12.0,-3.0,-44.0,0.260237,0.0,0.149254
12.0,-3.0,-43.0,0.258278,0.0,0.152619
12.0,-3.0,-42.0,0.256182,0.0,0.156111
